순수판정,조치,플랫폼,S2판매채널명,판매채널콘텐츠ID,판매채널ID,콘텐츠ID,콘텐츠명,콘텐츠형태,판매채널명,사용안함_사용금지_표식,지급정산관리_존재,지급정산관리_판매채널명,지급정산관리_콘텐츠명,지급정산관리_콘텐츠ID,IPS_존재,콘텐츠명_IPS,담당부서,담당자명,장르,세부장르,원본파일,판매채널콘텐츠ID_빈값,지급정산관리_지급정산상태,지급정산관리_승인상태,귀속법인,서비스유형,작가필명,등급
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,526327,453,260791,사장님은 너무해,웹툰,구루컴퍼니,N,N,,,,Y,사장님은 너무해,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"Dageum,MAKE,다금,마케",성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,525919,453,260774,사파리 게임,웹툰,구루컴퍼니,N,N,,,,Y,사파리 게임,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"Hyeol-Aek,혈액,血液",성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,528751,453,260892,산신,웹툰,구루컴퍼니,N,N,,,,Y,산신,웹툰사업부,박민지,여성향,"드라마,판타지",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,김방훈,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,523975,453,260693,산호가 피어나는 소리,웹툰,구루컴퍼니,N,N,,,,Y,산호가 피어나는 소리,웹툰사업부,박민지,여성향,"BL,판타지",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"Sanghyuk,Tou,김태연,상혁,윤초록",성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,524527,453,260716,산호가 피어나는 소리 [개정판],웹툰,구루컴퍼니,N,N,,,,Y,산호가 피어나는 소리 [개정판],웹툰사업부,박민지,여성향,"BL,판타지",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"Tou,상혁",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,524191,453,260702,살리에르 앤 모차르트,웹툰,구루컴퍼니,N,N,,,,Y,살리에르 앤 모차르트,웹툰사업부,박민지,여성향,"드라마,GL",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"기밥,김수오",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,532135,453,261033,살인귀의 아이를 낳았다,웹툰,구루컴퍼니,N,N,,,,Y,살인귀의 아이를 낳았다,웹툰사업부,박민지,여성향,로맨스,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,532255,453,261038,살인마 르웰린 씨의 낭만적인 정찬,웹툰,구루컴퍼니,N,N,,,,Y,살인마 르웰린 씨의 낭만적인 정찬,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,529255,453,260913,살인마 르웰린 씨의 낭만적인 정찬(외부유통),웹툰,구루컴퍼니,N,N,,,,Y,살인마 르웰린 씨의 낭만적인 정찬(외부유통),웹툰사업부,박민지,여성향,드라마,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,북스트림,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,524839,453,260729,상즉불리,웹툰,구루컴퍼니,N,N,,,,Y,상즉불리,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"Soorak,수락",성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,527287,453,260831,상흔,웹툰,구루컴퍼니,N,N,,,,Y,상흔,웹툰사업부,박민지,여성향,"BL,판타지",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,하비,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,527215,453,260828,새디스틱 뷰티 [개정판],웹툰,구루컴퍼니,N,N,,,,Y,새디스틱 뷰티 [개정판],웹툰사업부,박민지,여성향,로맨스,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"우연희,이금산",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,523471,453,260672,새디스틱 뷰티:외전,웹툰,구루컴퍼니,N,N,,,,Y,새디스틱 뷰티:외전,웹툰사업부,박민지,여성향,"GL,BL",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,526111,453,260782,생존률 극악 엑스트라에 빙의했다,웹툰,구루컴퍼니,N,N,,,,Y,생존률 극악 엑스트라에 빙의했다,웹툰사업부,박민지,여성향,판타지,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"HUAI SHI,SFACG",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,526975,453,260818,생존자들,웹툰,구루컴퍼니,N,N,,,,Y,생존자들,웹툰사업부,박민지,여성향,드라마,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,집돌이,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,531319,453,260999,선생님은 우리 장난감(외부유통),웹툰,구루컴퍼니,N,N,,,,Y,선생님은 우리 장난감(외부유통),웹툰사업부,박민지,여성향,"로맨스,드라마",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,529423,453,260920,선풍기(외부유통),웹툰,구루컴퍼니,N,N,,,,Y,선풍기(외부유통),웹툰사업부,박민지,여성향,드라마,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,531271,453,260997,성실한 사장님의 은밀한 방(외부유통),웹툰,구루컴퍼니,N,N,,,,Y,성실한 사장님의 은밀한 방(외부유통),웹툰사업부,박민지,여성향,"로맨스,드라마",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,525655,453,260763,세기의 악녀,웹툰,구루컴퍼니,N,N,,,,Y,세기의 악녀,웹툰사업부,박민지,여성향,"로맨스,드라마",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"PITO,네온비,유승현,칸트웍스",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,528799,453,260894,세렌디피티,웹툰,구루컴퍼니,N,N,,,,Y,세렌디피티,웹툰사업부,박민지,여성향,"로맨스,드라마",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"잇뚜,주요",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,525223,453,260745,섹다르게 해요,웹툰,구루컴퍼니,N,N,,,,Y,섹다르게 해요,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"PASKIM,김파스",성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,525583,453,260760,손안의 꽃,웹툰,구루컴퍼니,N,N,,,,Y,손안의 꽃,웹툰사업부,박민지,여성향,"드라마,BL",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,도망,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,520735,453,260558,솔담 TV,웹툰,구루컴퍼니,N,N,,,,Y,솔담 TV,웹툰사업부,박민지,여성향,"로맨스,드라마",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,522775,453,260643,솔라이클립스,웹툰,구루컴퍼니,N,N,,,,Y,솔라이클립스,웹툰사업부,박민지,여성향,"BL,판타지",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,김은서,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,531631,453,261012,솔라이클립스 [개정판],웹툰,구루컴퍼니,N,N,,,,Y,솔라이클립스 [개정판],웹툰사업부,박민지,여성향,"BL,판타지",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,필희,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,523999,453,260694,수상한 레시피,웹툰,구루컴퍼니,N,N,,,,Y,수상한 레시피,웹툰사업부,박민지,여성향,"드라마,BL",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"COM,박다정,콤",성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,525895,453,260773,술에 잠기다,웹툰,구루컴퍼니,N,N,,,,Y,술에 잠기다,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,2396스튜디오,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,531583,453,261010,쉐임리스(외부유통),웹툰,구루컴퍼니,N,N,,,,Y,쉐임리스(외부유통),웹툰사업부,박민지,기타,,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,525631,453,260762,쉘든가 97번지 의상실,웹툰,구루컴퍼니,N,N,,,,Y,쉘든가 97번지 의상실,웹툰사업부,박민지,남성향,"로맨스,판타지",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,519871,453,260522,스노우 화이트 BL,웹툰,구루컴퍼니,N,N,,,,Y,스노우 화이트 BL,웹툰사업부,박민지,여성향,"드라마,BL",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"YD,양희",성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,521167,453,260576,스윗 트립,웹툰,구루컴퍼니,N,N,,,,Y,스윗 트립,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,조청,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,532327,453,261041,스킬 복사로 꿀 빱니다,웹툰,구루컴퍼니,N,N,,,,Y,스킬 복사로 꿀 빱니다,웹툰사업부,박민지,여성향,판타지,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"김현준,영수,진",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,524455,453,260713,"스탠바이 미, 달링!",웹툰,구루컴퍼니,N,N,,,,Y,"스탠바이 미, 달링!",웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"Manlihyang,금목서",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,522607,453,260636,스튜피드 큐피드,웹툰,구루컴퍼니,N,N,,,,Y,스튜피드 큐피드,웹툰사업부,박민지,여성향,로맨스,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"BAEKHI,백히",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,526759,453,260809,시크릿 테라피,웹툰,구루컴퍼니,N,N,,,,Y,시크릿 테라피,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"Cheongdam,이경민,청담",성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,521311,453,260582,신수전,웹툰,구루컴퍼니,N,N,,,,Y,신수전,웹툰사업부,박민지,여성향,"BL,판타지",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"satan,마왕,魔王",성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,527623,453,260845,십팔세,웹툰,구루컴퍼니,N,N,,,,Y,십팔세,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,연시완,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,523015,453,260653,써클 트랩,웹툰,구루컴퍼니,N,N,,,,Y,써클 트랩,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,최슬기,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,526567,453,260801,쎄쎄쎄,웹툰,구루컴퍼니,N,N,,,,Y,쎄쎄쎄,웹툰사업부,박민지,여성향,로맨스,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,제민,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,520639,453,260554,아는 귀신,웹툰,구루컴퍼니,N,N,,,,Y,아는 귀신,웹툰사업부,박민지,여성향,로맨스,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"박집사,버덩,스튜디오2만리",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,525343,453,260750,아는 사람 이야기,웹툰,구루컴퍼니,N,N,,,,Y,아는 사람 이야기,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"서랭,온우주",비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,530983,453,260985,아웃포커스(외부유통),웹툰,구루컴퍼니,N,N,,,,Y,아웃포커스(외부유통),웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,,성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,529471,453,260922,아이돌 DIS토피아(외부유통),웹툰,구루컴퍼니,N,N,,,,Y,아이돌 DIS토피아(외부유통),웹툰사업부,박민지,여성향,"개그,기타",구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,김정민,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,526735,453,260808,아이만 주세요,웹툰,구루컴퍼니,N,N,,,,Y,아이만 주세요,웹툰사업부,박민지,여성향,로맨스,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"seowoo,서우,曙旴",성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,520255,453,260538,아이엠,웹툰,구루컴퍼니,N,N,,,,Y,아이엠,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,팀 하기밍,비성인
01_정산정보없음_판매채널콘텐츠ID,정산정보 없음 후보. 지급정산관리 등록 전 매핑 금지.,토스(구루컴퍼니),구루컴퍼니,523711,453,260682,악귀,웹툰,구루컴퍼니,N,N,,,,Y,악귀,웹툰사업부,박민지,여성향,BL,구루컴퍼니_원본.xlsx,N,,,키다리스튜디오,연재,"Diligence,QQ,ssil,뀨뀨,성실이",성인
