콘텐츠ID,콘텐츠명_IPS,콘텐츠명_판매채널조회,콘텐츠형태,귀속법인,서비스유형,작가필명,등급,장르,세부장르,담당부서,담당자명,판매채널콘텐츠_전체,지급정산관리_존재_채널수,정산정보없음_채널수,사용안함_채널수,콘텐츠단위_rename_위험,권장조치
247279,에로틱천사와의섹스,에로틱천사와의섹스,소설,키다리스튜디오,,김현,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247280,오누이끼리이럼안되잖아,오누이끼리이럼안되잖아,소설,키다리스튜디오,,김현,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247281,울새엄마랑해볼래,울새엄마랑해볼래,소설,키다리스튜디오,,김현,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247282,채팅녀홀랑벗겨먹기,채팅녀홀랑벗겨먹기,소설,키다리스튜디오,,김현,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247283,이젠누나라고부르지않을게,이젠누나라고부르지않을게,소설,키다리스튜디오,,안성서,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247284,함부로넣지말랬지,함부로넣지말랬지,소설,키다리스튜디오,,안성서,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247301,승승장구농심위풍당당삼양,승승장구농심위풍당당삼양,소설,키다리스튜디오,,"김은국,전수영",비성인,,,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247333,[동성애]#수정산133호,[동성애]#수정산133호,소설,키다리스튜디오,,,성인,,기타,웹툰사업부,박민지,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247339,관능소설-구멍(무삭제판),관능소설-구멍(무삭제판),소설,키다리스튜디오,,강미선,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247342,그녀는보디가드,그녀는보디가드,소설,키다리스튜디오,,김인숙,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247349,나무토막처럼뻣뻣한여자고래심줄처럼끈질긴남자,나무토막처럼뻣뻣한여자고래심줄처럼끈질긴남자,소설,키다리스튜디오,,수정구슬,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247354,도광사,도광사,소설,키다리스튜디오,,안종선 (종린),비성인,,무협,소설편집팀,이선근,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247355,룸빵,룸빵,소설,키다리스튜디오,,매드소울,성인,,기타,소설편집팀,이선근,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247359,바람난아내,바람난아내,소설,키다리스튜디오,,정우연,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247360,변주,변주,소설,키다리스튜디오,,이타,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247363,사랑은아름답다,사랑은아름답다,소설,키다리스튜디오,,예림,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247364,사풍반사생,사풍반사생,소설,키다리스튜디오,,안종선 (종린),비성인,,무협,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247367,용병전쟁,용병전쟁,소설,키다리스튜디오,,이원호,비성인,,라이트노벨,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247368,유부녀의불륜그리고섹스,유부녀의불륜그리고섹스,소설,키다리스튜디오,,유설화,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247370,"전설의일짱,가정부되다","전설의일짱,가정부되다",소설,키다리스튜디오,,흰까마귀,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247371,정숙한주부의음란한알바,정숙한주부의음란한알바,소설,키다리스튜디오,,밝힘공주,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247373,질풍의마법사슈란,질풍의마법사슈란,소설,키다리스튜디오,,이한,비성인,,판타지,소설편집팀,이선근,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247374,천국의문을두드리다,천국의문을두드리다,소설,키다리스튜디오,,김정운,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247375,청비체련,청비체련,소설,키다리스튜디오,,료애,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247379,팝콘,팝콘,소설,키다리스튜디오,,이시경,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247390,THEGOD,THEGOD,소설,키다리스튜디오,,조현필,비성인,,판타지,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247398,금단의유희,금단의유희,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247399,데일카네기의인간관계론,데일카네기의인간관계론,소설,키다리스튜디오,,,비성인,,,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247400,어쩌다보니들어갔어,어쩌다보니들어갔어,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247401,교도소의알몸수색,교도소의알몸수색,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247402,마누라불륜현장에서,마누라불륜현장에서,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247403,제발팬티는안돼,제발팬티는안돼,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247404,누나와김병장,누나와김병장,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247405,여교사와야수들,여교사와야수들,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247406,순진여동생친구를,순진여동생친구를,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247407,실제로삽입한형수,실제로삽입한형수,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247408,일부러보여주기,일부러보여주기,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247409,데일카네기의자기관리론,데일카네기의자기관리론,소설,키다리스튜디오,,,비성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247411,내이웃의아내,내이웃의아내,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247412,땡기는아줌마,땡기는아줌마,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247413,엄마라고불러달라는아줌마,엄마라고불러달라는아줌마,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247414,내친구의아내,내친구의아내,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247415,크리스마스캐럴더클래식세계문학한글판,크리스마스캐럴더클래식세계문학한글판,소설,키다리스튜디오,,,비성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247430,[연재]시나브로야담밤문화생활~원나잇~,[연재]시나브로야담밤문화생활~원나잇~,소설,키다리스튜디오,연재,시나브로,성인,,성인물,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247431,남매의위험한놀이,남매의위험한놀이,소설,키다리스튜디오,,김현,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247432,여감방의기상천외한섹스,여감방의기상천외한섹스,소설,키다리스튜디오,,김현,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247433,무례한남자약은여자,무례한남자약은여자,소설,키다리스튜디오,,김경희,비성인,,현대로맨스,소설편집팀,이선근,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247434,"이남자,여자가결혼하는방법-개정본","이남자,여자가결혼하는방법-개정본",소설,키다리스튜디오,,민은아,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247435,"못난아,못난아","못난아,못난아",소설,키다리스튜디오,,오늘나,비성인,,현대로맨스,소설편집팀,이선근,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247437,더씨,더씨,소설,키다리스튜디오,,노재국,비성인,,판타지,소설편집팀,이선근,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247438,재미있는중국인의해학이야기,재미있는중국인의해학이야기,소설,키다리스튜디오,,서현봉,비성인,,,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247439,나쁜관계외전,나쁜관계외전,소설,키다리스튜디오,,황한영(잠의여왕),성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247441,속살의숨결(무삭제판),속살의숨결(무삭제판),소설,키다리스튜디오,,유나,성인,,기타,소설편집팀,이선근,2,0,2,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247449,"[매거진썰]첫경험,첫섹스,숫처녀와섹스한썰","[매거진썰]첫경험,첫섹스,숫처녀와섹스한썰",소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247450,…후에,…후에,소설,키다리스튜디오,,이희경,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247454,날개Ⅱ-계약연애,날개Ⅱ-계약연애,소설,키다리스튜디오,,책벌거지,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247456,내사랑개강아지,내사랑개강아지,소설,키다리스튜디오,,여나,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247458,닭장속의암탉이아니야.,닭장속의암탉이아니야.,소설,키다리스튜디오,,정영경,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247459,당신이원하는로맨스는?,당신이원하는로맨스는?,소설,키다리스튜디오,,책벌거지,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247460,미스티블루(부록:너와나의이야기),미스티블루(부록:너와나의이야기),소설,키다리스튜디오,,soda,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247461,사랑보다섹스,사랑보다섹스,소설,키다리스튜디오,,태군,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247466,악마의미소를짓는그녀를사랑해,악마의미소를짓는그녀를사랑해,소설,키다리스튜디오,,아메리카노,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247470,작렬하는연인,작렬하는연인,소설,키다리스튜디오,,정우연,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247472,kissingU…,kissingU…,소설,키다리스튜디오,,봉쑤니언니,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247474,TaintedLove(얼룩진사랑),TaintedLove(얼룩진사랑),소설,키다리스튜디오,,책벌거지,비성인,,현대로맨스,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247479,제자들한테집단능욕,제자들한테집단능욕,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
247480,글래머여선생능욕섹스,글래머여선생능욕섹스,소설,키다리스튜디오,,,성인,,기타,소설편집팀,이선근,1,0,1,0,N,IPS rename 후보 가능: 그래도 판매채널 단위 확인 필요
