판정등급,조치,플랫폼,S2판매채널명,S2판매채널ID,거래처코드,거래처명,판매채널콘텐츠ID,콘텐츠ID,콘텐츠명,정제키,판매채널콘텐츠_콘텐츠형태,지급정산관리_존재,정산서샘플_등장,사용안함_사용금지_표식,지급정산관리_판매채널명,지급정산관리_콘텐츠명,지급정산관리_콘텐츠ID,정산서샘플_등장파일
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,무툰,무툰(소설 서비스),63,7168100915,주식회사 핑거스토리,222509,116315,혈무연,혈무연,소설,N,Y,N,,,,무툰\4월\2026년 4월 무툰 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미소설,미소설,67,2728100259,주식회사 미툰앤노벨,835121,295631,드래곤 레어에 조난당했다,드래곤레어에조난당했다,소설,N,Y,N,,,,미소설\4월\2026년 4월 미소설 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),165936,107919,[10%할인]검무흔(개정판. 무삭제본),검무흔,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),489599,247449,"[매거진썰]첫경험,첫섹스,숫처녀와섹스한썰",첫경험첫섹스숫처녀와섹스한썰,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),190906,111330,검(劍),검,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),624712,111350,검은 달의 전설,검은달의전설,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),806958,111371,검혼무,검혼무,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),163375,160177,고검기,고검기,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),112009,111445,고검사우객,고검사우객,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),192809,111607,군(軍),군,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),163135,160065,금검지,금검지,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),624714,246945,금수사,금수사,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),194184,111821,금황,금황,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),163902,160510,나쁜며느리,나쁜며느리,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),806960,133829,나이츠(Nights),나이츠,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),163190,160102,난장표,난장표,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),565405,112179,노룡탄(무삭제판),노룡탄,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),112807,112219,뇌신혈,뇌신혈,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),113031,112440,대도란,대도란,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),589799,295607,대륙의검,대륙의검,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),198226,112460,대상천하,대상천하,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),163205,160109,더히어로즈,더히어로즈,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),113184,112588,독수혈랑,독수혈랑,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),836481,295631,드래곤 레어에 조난당했다,드래곤레어에조난당했다,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),864320,142111,레이디 앤 젠틀맨,레이디앤젠틀맨,웹툰,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),489329,247355,룸빵,룸빵,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),113456,112849,마도일대기,마도일대기,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),201379,112914,마황,마황,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),853895,112918,만강홍,만강홍,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),565433,113047,몽유강호,몽유강호,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),202375,113074,무림귀공자,무림귀공자,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),113711,113094,무상검,무상검,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),113718,113101,무심결,무심결,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),836505,246467,묵혈랑,묵혈랑,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),203562,113218,밀풍대문,밀풍대문,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),113961,113333,백팔금수권,백팔금수권,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),488112,160162,소림대협,소림대협,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),207769,113976,소야,소야,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),163372,160174,신초류향,신초류향,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),209291,114193,십교종사,십교종사,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),841507,246977,악역이사는법,악역이사는법,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),210674,114422,야야(野爺),야야,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),488943,246939,어쌔신마스터,어쌔신마스터,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),163404,160192,열정시대,열정시대,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),211852,114630,열풍[무삭제판],열풍,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),565484,114756,요마겁,요마겁,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),213043,114801,용투야,용투야,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),836549,246459,용혈명,용혈명,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),215552,115261,적화랑,적화랑,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),215946,115305,절대마조,절대마조,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),858785,115311,절대쌍웅,절대쌍웅,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),163370,160173,중원지,중원지,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),116293,115601,천마옥,천마옥,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),218334,115620,천산뇌신,천산뇌신,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),218530,115642,천원만리추,천원만리추,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),219452,115791,치우검,치우검,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),219482,115819,칠색무,칠색무,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),488969,247205,카르딘,카르딘,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),220161,115944,태양천자,태양천자,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),836591,247055,폭풍야,폭풍야,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),222510,116315,혈무연,혈무연,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),163356,160169,혈방,혈방,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),223462,116442,황성고검,황성고검,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,미스터블루,미스터블루(소설),93,1078830967,미스터블루(주),488977,247064,황홀한악연(연재),황홀한악연,소설,N,Y,N,,,,미스터블루\4월\2026년 4월 미스터블루 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,북큐브,북큐브(소설),66,1138624199,(주)북큐브네트웍스,808641,295631,드래곤 레어에 조난당했다,드래곤레어에조난당했다,소설,N,Y,N,,,,북큐브\4월\2026년 4월 북큐브(판무) 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,북큐브,북큐브(소설),66,1138624199,(주)북큐브네트웍스,901856,116315,혈무연,혈무연,소설,N,Y,N,,,,북큐브\4월\2026년 4월 북큐브(판무) 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,블라이스,블라이스_일반결제,58,4238800370,주식회사 밀리의서재,835249,295631,드래곤 레어에 조난당했다,드래곤레어에조난당했다,소설,N,Y,N,,,,블라이스\4월\2026년 4월 블라이스 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,스낵북,스낵북(알에스),74,3048700261,(주) 스토리야,835158,295631,드래곤 레어에 조난당했다,드래곤레어에조난당했다,소설,N,Y,N,,,,스낵북\3월\2026년 3월 스낵북 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,알라딘,알라딘(소설)(1068659313),55,2018123094,알라딘커뮤니케이션,214162,114987,이름을 세 번 부를 때까지,이름을세번부를때까지,소설,N,Y,N,,,,알라딘\4월\2026년 4월 알라딘 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,알라딘,알라딘(소설)(1068659313),55,2018123094,알라딘커뮤니케이션,634878,147312,히트 가이딩,히트가이딩,소설,N,Y,N,,,,알라딘\4월\2026년 4월 알라딘 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,에이블리,에이블리(소설),40,1648700149,(주)에이블리코퍼레이션,848137,241894,서브공이 메인공수의 첫사랑이어도 괜찮은 건가요?,서브공이메인공수의첫사랑이어도괜찮은건가요,소설,N,Y,N,,,,에이블리\4월\2026년 4월 에이블리 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,예스24,Yes24(서점),54,2298137000,예스이십사 주식회사,202142,113026,모형정원의 나비 세트,모형정원의나비,소설,N,Y,N,,,,예스24\4월\2026년 4월 예스24 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,예스24,Yes24(서점),54,2298137000,예스이십사 주식회사,901251,246634,조우,조우,소설,N,Y,N,,,,예스24\4월\2026년 4월 예스24 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,원스토어,원스토어(소설),92,8568600329,원스토어 주식회사,198597,112497,더 뜨겁게,더뜨겁게,소설,N,Y,N,,,,원스토어\3월\2026년 3월 원스토어 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,원스토어,원스토어(소설),92,8568600329,원스토어 주식회사,830966,295631,드래곤 레어에 조난당했다,드래곤레어에조난당했다,소설,N,Y,N,,,,원스토어\3월\2026년 3월 원스토어 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,원스토어,원스토어(소설),92,8568600329,원스토어 주식회사,895200,247355,룸빵,룸빵,소설,N,Y,N,,,,원스토어\3월\2026년 3월 원스토어 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,원스토어,원스토어(소설),92,8568600329,원스토어 주식회사,489071,247241,섹스알바,섹스알바,소설,N,Y,N,,,,원스토어\3월\2026년 3월 원스토어 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,원스토어,원스토어(소설),92,8568600329,원스토어 주식회사,218536,115644,천의역근참수기,천의역근참수기,소설,N,Y,N,,,,원스토어\3월\2026년 3월 원스토어 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,윌라,윌라(오디오북),41,2208765006,인플루엔셜,884401,112824,리턴 오브 에이스,리턴오브에이스,소설,N,Y,N,,,,윌라\3월\2026년 3월 윌라 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,조아라,조아라(소설),79,6178165421,(주)조아라,222516,116315,혈무연,혈무연,소설,N,Y,N,,,,조아라\4월\판무\2026년 4월 조아라 판무 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,카카오,카카오페이지(선투자),31,2208802594,주식회사 카카오엔터테인먼트,861542,324194,<걸황무적> 및 송재일 작가 카카오페이지 서비스 작품 일체,걸황무적,소설,N,Y,N,,,,카카오\선투자\26년 4월\2026년 4월 카카오페이지(선투자) 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,카카오,카카오페이지(선투자),31,2208802594,주식회사 카카오엔터테인먼트,802715,320716,<걸황무적> 및 카카오페이지 서비스 작품 일체,걸황무적,소설,N,Y,N,,,,카카오\선투자\26년 4월\2026년 4월 카카오페이지(선투자) 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,카카오,카카오페이지(선투자),31,2208802594,주식회사 카카오엔터테인먼트,803337,320759,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,복수하는김에재벌도되겠습니다,소설,N,Y,N,,,,카카오\선투자\26년 4월\2026년 4월 카카오페이지(선투자) 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,카카오,카카오페이지(선투자),31,2208802594,주식회사 카카오엔터테인먼트,838029,321944,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,복수하는김에재벌도되겠습니다,소설,N,Y,N,,,,카카오\선투자\26년 4월\2026년 4월 카카오페이지(선투자) 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,카카오,카카오페이지(선투자),31,2208802594,주식회사 카카오엔터테인먼트,851609,322925,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,복수하는김에재벌도되겠습니다,소설,N,Y,N,,,,카카오\선투자\26년 4월\2026년 4월 카카오페이지(선투자) 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,카카오,카카오페이지(선투자),31,2208802594,주식회사 카카오엔터테인먼트,861144,324011,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,복수하는김에재벌도되겠습니다,소설,N,Y,N,,,,카카오\선투자\26년 4월\2026년 4월 카카오페이지(선투자) 정산상세.xlsx
A_정산서등장_정산정보없음,[정산정보없음] suffix 후보. 지급정산관리 설정 확인 전 자동 매핑 금지.,카카오,카카오페이지(선투자),31,2208802594,주식회사 카카오엔터테인먼트,878143,325940,<복수하는 김에 재벌도 되겠습니다> 및 카카오페이지 서비스 작품 일체,복수하는김에재벌도되겠습니다,소설,N,Y,N,,,,카카오\선투자\26년 4월\2026년 4월 카카오페이지(선투자) 정산상세.xlsx
