파일,S2 판매채널,플랫폼,정산서_원본행번호,정산서원본_source_row,정산서_콘텐츠명,이전_정제키,이전_S2상태,이전_S2_ID,이전_S2콘텐츠명,이전_검토필요,신규_정제키,신규_S2상태,신규_S2_ID,신규_S2콘텐츠명,신규_검토필요,_merge
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26727,,평화로운 먼치킨 영지 9 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26728,,평화로운 먼치킨 영지 10 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26729,,평화로운 먼치킨 영지 11 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26730,,평화로운 먼치킨 영지 12 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26731,,평화로운 먼치킨 영지 13 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26732,,평화로운 먼치킨 영지 14 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26733,,평화로운 먼치킨 영지 15 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26734,,평화로운 먼치킨 영지 16 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26735,,평화로운 먼치킨 영지 17 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26736,,평화로운 먼치킨 영지 18 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26737,,평화로운 먼치킨 영지 19 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26738,,평화로운 먼치킨 영지 20 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26739,,평화로운 먼치킨 영지 21 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26740,,평화로운 먼치킨 영지 22 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26741,,평화로운 먼치킨 영지 23 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26742,,평화로운 먼치킨 영지 24 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,26743,,평화로운 먼치킨 영지 25 화,평화로운먼치킨영지화,no_match,,,Y,평화로운먼치킨영지,matched,220821,평화로운 먼치킨 영지,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,2899,,조금은 야한 우리 회사 18화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,2900,,조금은 야한 우리 회사 21화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,2901,,조금은 야한 우리 회사 22화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,2902,,조금은 야한 우리 회사 23화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,2903,,조금은 야한 우리 회사 24화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,2904,,조금은 야한 우리 회사 25화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31728,,야한 연극의 TS 주인공이 되었다 1화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31729,,야한 연극의 TS 주인공이 되었다 2화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31730,,야한 연극의 TS 주인공이 되었다 3화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31731,,야한 연극의 TS 주인공이 되었다 4화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31732,,야한 연극의 TS 주인공이 되었다 5화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31733,,야한 연극의 TS 주인공이 되었다 6화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31734,,야한 연극의 TS 주인공이 되었다 7화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31735,,야한 연극의 TS 주인공이 되었다 8화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31736,,야한 연극의 TS 주인공이 되었다 9화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31737,,야한 연극의 TS 주인공이 되었다 10화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31738,,야한 연극의 TS 주인공이 되었다 11화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31739,,야한 연극의 TS 주인공이 되었다 12화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31740,,야한 연극의 TS 주인공이 되었다 13화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31741,,야한 연극의 TS 주인공이 되었다 14화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,31742,,야한 연극의 TS 주인공이 되었다 15화,야한연극의ts주인공이되었다,no_match,,,Y,야한연극의ts주인공이되었다,matched,870811,0_야한 연극의 TS 주인공이 되었다_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,32236,,조금은 야한 우리 회사 1화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,32237,,조금은 야한 우리 회사 2화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,32238,,조금은 야한 우리 회사 3화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,32239,,조금은 야한 우리 회사 4화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,32240,,조금은 야한 우리 회사 5화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,32241,,조금은 야한 우리 회사 6화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,32242,,조금은 야한 우리 회사 7화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__리디북스(소설)__SSOT.xlsx,리디북스(소설),리디북스,32243,,조금은 야한 우리 회사 8화,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,891294,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
