묶음ID,순번,원버킷,감리버킷,추천판정,판매채널,현재정제키,행수,원문예시,best_same_score,same_channel_candidates,best_any_score,any_channel_candidates,S2존재채널,S2제목예시,priority
OTHER_01,7,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",구글(소설),타락의검은실,122,타락의 검은실 2부 1권 | 타락의 검은실 1부 1권,0.0,,1.0,1.0::Yes24(서점)::타락의 검은실 1부/2부::672950 || 1.0::교보문고(소설)::타락의 검은실 1부/2부::108563 || 1.0::교보문고(소설)::타락의 검은실 1부/2부::167225 || 1.0::교보문고(톡소다)::타락의 검은실 1부/2부::672955 || 1.0::리디북스(소설)::타락의 검은 실::164972,"Yes24(서점), 교보문고(소설), 교보문고(톡소다), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 북큐브(소설), 블라이스 셀렉트, 블라이스_인앱결제, 블라이스_일반결제, 스낵북(알에스), 알라딘(소설)(1068659313), 에피루스 이북클럽(B2C), 원스토어(소설), 웹소설 하이북, 윌라(전자책), 토스(소설)",타락의 검은 실 | 타락의 검은실 1부/2부,3
OTHER_01,8,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",리디북스(소설),코드네임사신,113,코드네임 사신 38화 | 코드네임 사신 39화 | 코드네임 사신 40화 | 코드네임 사신 41화 | 코드네임 사신 42화 | 코드네임 사신 43화,0.0,,1.0,1.0::Yes24(서점)::코드네임 사신::901075 || 1.0::네이버_장르::코드네임 사신::163658 || 1.0::네이버_장르(광고수익)::코드네임 사신::163660 || 1.0::모픽(mofic)::코드네임 사신::838544 || 1.0::미스터블루(소설)::코드네임 사신::836584,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신,3
OTHER_01,9,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",리디북스(소설),아포칼립스의유일한플레이어,89,[e북]아포칼립스의 유일한 플레이어 4권 | [e북]아포칼립스의 유일한 플레이어 2권 | [e북]아포칼립스의 유일한 플레이어 3권 | [e북]아포칼립스의 유일한 플레이어 5권 (완결) | 아포칼립스의 유일한 플레이어 26화 | 아포칼립스의 유일한 플레이어 27화,0.0,,1.0,1.0::카카오페이지(소설)::아포칼립스의 유일한 플레이어::901941,카카오페이지(소설),아포칼립스의 유일한 플레이어,3
OTHER_01,10,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",원스토어(소설),재벌집망나니대독자,42,재벌집 망나니 7대독자,0.0,,1.0,1.0::교보문고(소설)::재벌집 망나니 7대 독자::839365 || 1.0::네이버_연재::재벌집 망나니 7대 독자::873465 || 1.0::리디북스(소설)::재벌집 망나니 7대 독자::874887 || 1.0::문피아::재벌집 망나니 7대 독자::873777 || 1.0::북큐브(소설)::재벌집 망나니 7대 독자::873776,"교보문고(소설), 네이버_연재, 리디북스(소설), 문피아, 북큐브(소설), 북팔(소설), 조아라(소설), 카카오페이지(소설), 카카오페이지(창작지원금)",재벌집 망나니 7대 독자,3
OTHER_01,11,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",구글(소설),코인게이트를열었다,33,코인 게이트를 열었다 1권 | [10%할인] 코인 게이트를 열었다 1권 | 코인 게이트를 열었다 4권 | 코인 게이트를 열었다 5권 | 코인 게이트를 열었다 6권 | 코인 게이트를 열었다 7권,0.0,,1.0,1.0::교보문고(소설)::코인게이트를열었다::689215 || 1.0::미소설::코인게이트를열었다::689214 || 1.0::미스터블루(소설)::코인게이트를열었다::836585 || 1.0::윌라(전자책)::코인게이트를열었다::833386 || 1.0::판무림::코인게이트를열었다::489539,"교보문고(소설), 미소설, 미스터블루(소설), 윌라(전자책), 판무림",코인게이트를열었다,3
OTHER_01,12,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",북큐브(소설),코드네임사신,32,코드네임 사신 10 | 코드네임 사신 11 | 코드네임 사신 12 | 코드네임 사신 13 | 코드네임 사신 14 | 코드네임 사신 15,0.0,,1.0,1.0::Yes24(서점)::코드네임 사신::901075 || 1.0::네이버_장르::코드네임 사신::163658 || 1.0::네이버_장르(광고수익)::코드네임 사신::163660 || 1.0::모픽(mofic)::코드네임 사신::838544 || 1.0::미스터블루(소설)::코드네임 사신::836584,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신,3
OTHER_01,13,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",구글(소설),전직랭커는템빨로레벨업,21,전직 랭커는 템빨로 레벨 업! 1권 | 전직 랭커는 템빨로 레벨 업! 2권 | 전직 랭커는 템빨로 레벨 업! 3권 | 전직 랭커는 템빨로 레벨 업! 4권 | 전직 랭커는 템빨로 레벨 업! 5권,0.0,,1.0,1.0::리디북스(이벤트)::(카카오)전직 랭커는 템빨로 레벨 업!::653201 || 1.0::모픽(mofic)::(카카오)전직 랭커는 템빨로 레벨 업!::847732 || 1.0::카카오페이지(선투자)::(카카오)전직 랭커는 템빨로 레벨 업!::705076 || 1.0::카카오페이지(창작지원금)::(카카오)전직 랭커는 템빨로 레벨 업!::705077 || 1.0::토스(소설)::(카카오)전직 랭커는 템빨로 레벨 업!::831220,"리디북스(이벤트), 모픽(mofic), 카카오페이지(선투자), 카카오페이지(창작지원금), 토스(소설)",(카카오)전직 랭커는 템빨로 레벨 업!,3
OTHER_01,14,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",Yes24(서점),핵무기도만들어드릴까요,20,핵무기도 만들어 드릴까요? 01권 | 핵무기도 만들어 드릴까요? (외전) | 핵무기도 만들어 드릴까요? 02권 | 핵무기도 만들어 드릴까요? 03권 | 핵무기도 만들어 드릴까요? 04권 | 핵무기도 만들어 드릴까요? 05권,0.0,,1.0,1.0::문피아::핵무기도 만들어 드릴까요?::901679 || 1.0::카카오페이지(선투자)::핵무기도 만들어 드릴까요?::188701,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?,3
OTHER_01,15,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",원스토어(소설),마왕이나노머신을숨김,20,마왕이 나노머신을 숨김,0.0,,1.0,1.0::리디북스(이벤트)::[카카오]마왕이 나노머신을 숨김 단행본::652634 || 1.0::모픽(mofic)::[카카오]마왕이 나노머신을 숨김 단행본::838467 || 1.0::미스터블루(소설)::[카카오]마왕이 나노머신을 숨김 단행본::836492 || 1.0::카카오페이지(선투자)::[카카오]마왕이 나노머신을 숨김 단행본::703009 || 1.0::카카오페이지(창작지원금)::[카카오]마왕이 나노머신을 숨김 단행본::703010,"리디북스(이벤트), 모픽(mofic), 미스터블루(소설), 카카오페이지(선투자), 카카오페이지(창작지원금)",[카카오]마왕이 나노머신을 숨김 단행본,3
OTHER_01,16,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",윌라(전자책),아빠의게임,20,아빠의 게임 1 | 아빠의 게임 10 | 아빠의 게임 11 | 아빠의 게임 12 | 아빠의 게임 13 | 아빠의 게임 14,0.0,,1.0,1.0::윌라(오디오북)::아빠의 게임::110995 || 1.0::카카오페이지(소설)::아빠의 게임::901935,"윌라(오디오북), 카카오페이지(소설)",아빠의 게임,3
OTHER_01,17,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",구글(소설),마왕이나노머신을숨김,19,마왕이 나노머신을 숨김 1권 | 마왕이 나노머신을 숨김 2권 | 마왕이 나노머신을 숨김 3권 | 마왕이 나노머신을 숨김 4권 | 마왕이 나노머신을 숨김 5권 | 마왕이 나노머신을 숨김 6권,0.0,,1.0,1.0::리디북스(이벤트)::[카카오]마왕이 나노머신을 숨김 단행본::652634 || 1.0::모픽(mofic)::[카카오]마왕이 나노머신을 숨김 단행본::838467 || 1.0::미스터블루(소설)::[카카오]마왕이 나노머신을 숨김 단행본::836492 || 1.0::카카오페이지(선투자)::[카카오]마왕이 나노머신을 숨김 단행본::703009 || 1.0::카카오페이지(창작지원금)::[카카오]마왕이 나노머신을 숨김 단행본::703010,"리디북스(이벤트), 모픽(mofic), 미스터블루(소설), 카카오페이지(선투자), 카카오페이지(창작지원금)",[카카오]마왕이 나노머신을 숨김 단행본,3
OTHER_01,18,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",알라딘(소설)(1068659313),각성자위탁관리인,17,각성자 위탁관리인 01 | 각성자 위탁관리인 03 | 각성자 위탁관리인 02 | 각성자 위탁관리인 08 | 각성자 위탁관리인 05 | 각성자 위탁관리인 04,0.0,,1.0,1.0::구글(소설)::각성자 위탁관리인::567958 || 1.0::네이버_연재::각성자 위탁관리인::164256 || 1.0::네이버_장르::각성자 위탁관리인::869276 || 1.0::리디북스(소설)::각성자 위탁관리인::567668 || 1.0::무툰(소설 서비스)::각성자 위탁관리인::164257,"구글(소설), 네이버_연재, 네이버_장르, 리디북스(소설), 무툰(소설 서비스), 미소설, 미스터블루(소설), 밀리의 서재, 북큐브(소설), 블라이스_일반결제, 스낵북(알에스), 원스토어(소설), 웹소설 하이북, 윌라(전자책), 판무림, 한아름(P000003716)",각성자 위탁관리인,3
OTHER_01,19,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",원스토어(소설),나홀로마법사,16,나 홀로 마법사,0.0,,1.0,1.0::알라딘(소설)(1068659313)::나 홀로 마법사::194939 || 1.0::카카오페이지(선투자)::나 홀로 마법사::901944,"알라딘(소설)(1068659313), 카카오페이지(선투자)",나 홀로 마법사,3
OTHER_01,20,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",원스토어(소설),전직랭커는템빨로레벨업,16,전직 랭커는 템빨로 레벨 업!,0.0,,1.0,1.0::리디북스(이벤트)::(카카오)전직 랭커는 템빨로 레벨 업!::653201 || 1.0::모픽(mofic)::(카카오)전직 랭커는 템빨로 레벨 업!::847732 || 1.0::카카오페이지(선투자)::(카카오)전직 랭커는 템빨로 레벨 업!::705076 || 1.0::카카오페이지(창작지원금)::(카카오)전직 랭커는 템빨로 레벨 업!::705077 || 1.0::토스(소설)::(카카오)전직 랭커는 템빨로 레벨 업!::831220,"리디북스(이벤트), 모픽(mofic), 카카오페이지(선투자), 카카오페이지(창작지원금), 토스(소설)",(카카오)전직 랭커는 템빨로 레벨 업!,3
OTHER_01,21,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",구글(소설),하렘으로세계정복,15,하렘으로 세계정복 1권,0.0,,1.0,1.0::리디북스(소설)::하렘으로 세계정복::165014 || 1.0::무툰(소설 서비스)::하렘으로 세계정복::165015 || 1.0::미소설::하렘으로 세계정복::165016 || 1.0::밀리의 서재::하렘으로 세계정복::901046 || 1.0::북큐브(소설)::하렘으로 세계정복::165018,"리디북스(소설), 무툰(소설 서비스), 미소설, 밀리의 서재, 북큐브(소설), 블라이스 셀렉트, 블라이스_인앱결제, 스낵북(알에스), 원스토어(소설), 웹소설 하이북, 윌라(전자책), 한아름(P000003716)",하렘으로 세계정복,3
OTHER_01,23,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",한아름(P000003716),재벌집망나니대독자,14,[연재] 재벌집 망나니 7대독자,0.0,,1.0,1.0::교보문고(소설)::재벌집 망나니 7대 독자::839365 || 1.0::네이버_연재::재벌집 망나니 7대 독자::873465 || 1.0::리디북스(소설)::재벌집 망나니 7대 독자::874887 || 1.0::문피아::재벌집 망나니 7대 독자::873777 || 1.0::북큐브(소설)::재벌집 망나니 7대 독자::873776,"교보문고(소설), 네이버_연재, 리디북스(소설), 문피아, 북큐브(소설), 북팔(소설), 조아라(소설), 카카오페이지(소설), 카카오페이지(창작지원금)",재벌집 망나니 7대 독자,3
OTHER_01,24,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",구글(소설),무능귀족여체하렘,13,무능 귀족 여체 하렘 1권,0.0,,1.0,1.0::Yes24(서점)::무능 귀족 여체 하렘::901135 || 1.0::리디북스(소설)::무능 귀족 여체 하렘::108316 || 1.0::무툰(소설 서비스)::무능 귀족 여체 하렘::164563 || 1.0::미소설::무능 귀족 여체 하렘::164564 || 1.0::블라이스_일반결제::무능 귀족 여체 하렘::164568,"Yes24(서점), 리디북스(소설), 무툰(소설 서비스), 미소설, 블라이스_일반결제, 알라딘(소설)(1068659313), 에피루스 이북클럽(B2C), 원스토어(소설), 웹소설 하이북, 윌라(전자책)",무능 귀족 여체 하렘,3
OTHER_01,25,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",에이블리(소설),나홀로마법사,13,나 홀로 마법사,0.0,,1.0,1.0::알라딘(소설)(1068659313)::나 홀로 마법사::194939 || 1.0::카카오페이지(선투자)::나 홀로 마법사::901944,"알라딘(소설)(1068659313), 카카오페이지(선투자)",나 홀로 마법사,3
OTHER_01,26,OTHER,C_other_channel_only_likely_channel_absent,"다른 채널에는 exact 존재, 같은 채널 근접후보 약함. 해당 판매채널 지급정산 없음 가능성 높음",에이블리(소설),핵무기도만들어드릴까요,13,핵무기도 만들어 드릴까요?,0.0,,1.0,1.0::문피아::핵무기도 만들어 드릴까요?::901679 || 1.0::카카오페이지(선투자)::핵무기도 만들어 드릴까요?::188701,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?,3
