판매채널콘텐츠ID,콘텐츠ID,콘텐츠명,정제_콘텐츠명,판매채널ID,판매채널명,그룹콘텐츠ID,그룹콘텐츠명,플랫폼콘텐츠ID,콘텐츠형태,콘텐츠상태,최초연재일,담당자,담당부서,정산시작여부,제외사유
480805,240758,사랑도 성형이 될까요?,사랑도성형이될까요,1,봄툰KR(1068149784),464241,스마트빅,36671,소설,완결,2024-07-06,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
480808,240761,비익연리,비익연리,1,봄툰KR(1068149784),464291,문피아,39754,소설,완결,2024-11-14,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
480826,240779,이웃집 웬수님,이웃집웬수님,1,봄툰KR(1068149784),464485,도서출판가하,37354,소설,완결,2024-08-01,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
480858,240811,왕의 식탁,왕의식탁,1,봄툰KR(1068149784),464291,문피아,39992,소설,완결,2024-11-21,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
480864,240817,섭종한 게임에 갇혀 버렸다,섭종한게임에갇혀버렸다,1,봄툰KR(1068149784),464498,고렘팩토리,39229,소설,완결,2024-10-28,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
480884,240834,아이린의 비밀 상담소,아이린의비밀상담소,1,봄툰KR(1068149784),464446,케이더블유북스,37925,소설,완결,2024-08-23,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
480924,240874,서신 감독관 사라 윌턴의 고뇌,서신감독관사라윌턴의고뇌,1,봄툰KR(1068149784),464456,아미티에,36678,소설,완결,2024-07-16,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
480986,240934,퇴마가 제일 쉬웠어요,퇴마가제일쉬웠어요,1,봄툰KR(1068149784),464096,콘텐츠랩블루,39758,소설,완결,2024-11-14,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481062,241009,여름에 만나요,여름에만나요,1,봄툰KR(1068149784),464291,문피아,38555,소설,완결,2024-09-20,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481152,241098,"안녕, 내 똥강아지",안녕내똥강아지,1,봄툰KR(1068149784),464444,조아라,37393,소설,완결,2024-08-05,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481287,241230,메를 든 연,메를든연,1,봄툰KR(1068149784),464444,조아라,39730,소설,완결,2024-11-13,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481299,241242,밤낮없이,밤낮없이,1,봄툰KR(1068149784),538022,엠스토리허브,38889,소설,완결,2024-10-07,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481340,241283,안녕하세요. 착한공방입니다,안녕하세요착한공방입니다,1,봄툰KR(1068149784),380442,누온,39625,소설,완결,2024-11-08,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481393,241334,트립!,트립,1,봄툰KR(1068149784),464444,조아라,39102,소설,완결,2024-10-16,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481398,241338,마리엘라 볼프는 악녀인가?,마리엘라볼프는악녀인가,1,봄툰KR(1068149784),464449,마이디팟,38350,소설,완결,2024-09-15,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481476,241415,칼끝이 향하는 곳,칼끝이향하는곳,1,봄툰KR(1068149784),538022,엠스토리허브,38296,소설,완결,2024-09-11,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481511,241450,외과의사 엘리제,외과의사엘리제,1,봄툰KR(1068149784),464446,케이더블유북스,38179,소설,완결,2024-09-05,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481519,241458,절대 이루어질 수 없는 세계,절대이루어질수없는세계,1,봄툰KR(1068149784),464442,뷰컴즈,38564,소설,완결,2024-09-21,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481568,241507,탐미주의적 연애 (15세 개정판),탐미주의적연애,1,봄툰KR(1068149784),464469,텐북,37864,소설,완결,2024-08-22,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481573,241511,광공의 퇴직금을 훔쳐라,광공의퇴직금을훔쳐라,1,봄툰KR(1068149784),464449,마이디팟,38353,소설,완결,2024-09-16,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481591,241529,푸른 불꽃의 청안,푸른불꽃의청안,1,봄툰KR(1068149784),464291,문피아,39244,소설,완결,2024-10-24,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481598,241536,소시민으로 세상을 살아가는 방법,소시민으로세상을살아가는방법,1,봄툰KR(1068149784),464446,케이더블유북스,39205,소설,완결,2024-10-21,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481620,241558,러브 트웬티,러브트웬티,1,봄툰KR(1068149784),464446,케이더블유북스,39390,소설,완결,2024-10-25,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481621,241559,황제는 사랑받는다,황제는사랑받는다,1,봄툰KR(1068149784),463255,GTENT,37668,소설,완결,2024-08-15,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481643,241580,클로에 전성기,클로에전성기,1,봄툰KR(1068149784),464485,도서출판가하,37917,소설,완결,2024-08-23,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481670,241607,버디터 블루,버디터블루,1,봄툰KR(1068149784),464291,문피아,37800,소설,완결,2024-08-23,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481673,241610,남주의 계약 아내로 살아남기,남주의계약아내로살아남기,1,봄툰KR(1068149784),380442,누온,39164,소설,완결,2024-10-17,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481726,241663,큐어 (CURE),큐어,1,봄툰KR(1068149784),463255,GTENT,38570,소설,완결,2024-09-25,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481747,241684,마이 페어 아니타,마이페어아니타,1,봄툰KR(1068149784),463611,데이즈엔터,38609,소설,완결,2024-09-26,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481828,241765,별이 오다,별이오다,1,봄툰KR(1068149784),464485,도서출판가하,37086,소설,완결,2024-07-23,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481831,241768,나를 그냥 친구라고 불러,나를그냥친구라고불러,1,봄툰KR(1068149784),464291,문피아,39991,소설,완결,2024-11-21,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481926,241862,연화회란가-다시 피어난 연꽃의 노래(蓮花回爛歌),연화회란가다시피어난연꽃의노래,1,봄툰KR(1068149784),464444,조아라,39725,소설,완결,2024-11-13,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
481989,241923,허니 시럽,허니시럽,1,봄툰KR(1068149784),464446,케이더블유북스,39391,소설,완결,2024-10-25,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482006,241940,그녀에게는 새 이름이 필요하다,그녀에게는새이름이필요하다,1,봄툰KR(1068149784),464442,뷰컴즈,37859,소설,완결,2024-08-22,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482080,242013,어둠은 당신의 꿈을 꾸지 않는다,어둠은당신의꿈을꾸지않는다,1,봄툰KR(1068149784),464446,케이더블유북스,38104,소설,완결,2024-09-03,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482119,242051,꽃 진 자리,꽃진자리,1,봄툰KR(1068149784),464469,텐북,39344,소설,완결,2024-10-25,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482242,242174,과금을 유도했다가 빙의한 건에 대하여,과금을유도했다가빙의한건에대하여,1,봄툰KR(1068149784),378343,학산문화사,39979,소설,완결,2024-11-21,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482250,242182,천 개의 달(개정판),천개의달,1,봄툰KR(1068149784),464449,마이디팟,39153,소설,완결,2024-10-17,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482264,242196,결혼하고 합시다,결혼하고합시다,1,봄툰KR(1068149784),465012,필연매니지먼트,36605,소설,완결,2024-07-08,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482367,242298,가상 아이돌이 우리 집에 떨어졌다,가상아이돌이우리집에떨어졌다,1,봄툰KR(1068149784),464498,고렘팩토리,36927,소설,완결,2024-07-18,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482388,242319,신의 연(神의緣),신의연,1,봄툰KR(1068149784),464291,문피아,37798,소설,완결,2024-08-23,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482394,242325,다정하지 않은 남자,다정하지않은남자,1,봄툰KR(1068149784),464469,텐북,37272,소설,완결,2024-07-30,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482415,242346,글을 쓸 때 언제나 장편인 건 아니지,글을쓸때언제나장편인건아니지,1,봄툰KR(1068149784),464444,조아라,38486,소설,완결,2024-09-19,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482460,242391,오늘 밤에 만나요,오늘밤에만나요,1,봄툰KR(1068149784),464186,와이앤케이미디어,39984,소설,완결,2024-11-21,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482482,242413,어느 날 악녀가 말했다,어느날악녀가말했다,1,봄툰KR(1068149784),464465,디앤씨북스,37870,소설,완결,2024-08-22,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482506,242437,벨벳 일기,벨벳일기,1,봄툰KR(1068149784),464444,조아라,38438,소설,완결,2024-09-14,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482515,242446,종말이 나를 억까해,종말이나를억까해,1,봄툰KR(1068149784),380442,누온,38860,소설,완결,2024-10-04,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482527,242458,신의 연애사,신의연애사,1,봄툰KR(1068149784),464444,조아라,37514,소설,완결,2024-08-08,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482611,242539,부도덕한 이율,부도덕한이율,1,봄툰KR(1068149784),464241,스마트빅,36891,소설,완결,2024-07-15,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482621,242549,죄수의 아랫도리 간수,죄수의아랫도리간수,1,봄툰KR(1068149784),464463,파이시스,36668,소설,완결,2024-07-05,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482685,242611,수상할 정도로 돈이 많은 성주님,수상할정도로돈이많은성주님,1,봄툰KR(1068149784),380442,누온,38859,소설,완결,2024-10-04,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482689,242615,스텝 바이 스텝,스텝바이스텝,1,봄툰KR(1068149784),464444,조아라,39309,소설,완결,2024-10-24,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482696,242622,차원이 다른 아이돌,차원이다른아이돌,1,봄툰KR(1068149784),538627,위즈덤하우스,37931,소설,완결,2024-08-23,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482705,242631,오티스 (Outis),오티스,1,봄툰KR(1068149784),380442,누온,38072,소설,완결,2024-09-02,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482717,242642,기억하지 못하는 시간 속의 너,기억하지못하는시간속의너,1,봄툰KR(1068149784),378288,조은세상,37178,소설,완결,2024-07-29,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482767,242690,그리움 끝에는,그리움끝에는,1,봄툰KR(1068149784),464366,희우출판사,39079,소설,완결,2024-10-18,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482826,242749,웰링턴 2가 495번지,웰링턴가번지,1,봄툰KR(1068149784),464444,조아라,36646,소설,완결,2024-07-05,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482871,242794,상자 속의 마리골드,상자속의마리골드,1,봄툰KR(1068149784),464291,문피아,37504,소설,완결,2024-08-15,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482932,242854,마왕의 구원자 (외전증보판),마왕의구원자,1,봄툰KR(1068149784),389292,테라핀(구_코핀),38839,소설,완결,2024-10-14,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482941,242863,호랑이도 한다면 한다,호랑이도한다면한다,1,봄툰KR(1068149784),464449,마이디팟,39336,소설,완결,2024-10-25,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482958,242880,테이크 오버 존,테이크오버존,1,봄툰KR(1068149784),469154,노이컴퍼니,39983,소설,완결,2024-11-21,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482969,242891,응급 결혼,응급결혼,1,봄툰KR(1068149784),464485,도서출판가하,36913,소설,완결,2024-07-16,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482974,242896,공주님은 과로사가 싫습니다,공주님은과로사가싫습니다,1,봄툰KR(1068149784),464498,고렘팩토리,37463,소설,완결,2024-08-03,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
482988,242910,충동적으로 마물을 구해 주었더니,충동적으로마물을구해주었더니,1,봄툰KR(1068149784),464446,케이더블유북스,39477,소설,완결,2024-10-31,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483045,242967,오늘은 뭐 가지고 싶어요?,오늘은뭐가지고싶어요,1,봄툰KR(1068149784),464463,파이시스,37359,소설,완결,2024-08-02,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483049,242971,악당들을 위한 동화,악당들을위한동화,1,봄툰KR(1068149784),464446,케이더블유북스,39474,소설,완결,2024-10-31,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483053,242975,수호룡과 거짓의 황녀,수호룡과거짓의황녀,1,봄툰KR(1068149784),464446,케이더블유북스,38239,소설,완결,2024-09-06,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483059,242981,시모어 살인 사건,시모어살인사건,1,봄툰KR(1068149784),464454,온글미디어,38987,소설,완결,2024-10-10,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483097,243018,일영의 나비,일영의나비,1,봄툰KR(1068149784),479382,비엔비컴퍼니,38156,소설,완결,2024-09-05,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483147,243067,네가 날 만나러 온다면,네가날만나러온다면,1,봄툰KR(1068149784),464449,마이디팟,37200,소설,완결,2024-07-25,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483173,243093,개인주의적 연애,개인주의적연애,1,봄툰KR(1068149784),464469,텐북,38231,소설,완결,2024-09-06,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483186,243106,인연의 흔적,인연의흔적,1,봄툰KR(1068149784),464488,이플북스,38916,소설,완결,2024-10-25,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483204,243124,젠틀맨 리그,젠틀맨리그,1,봄툰KR(1068149784),464444,조아라,38913,소설,완결,2024-10-08,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483305,243225,원작 훼손 웹툰에 원작자가 빙의됐다,원작훼손웹툰에원작자가빙의됐다,1,봄툰KR(1068149784),464186,와이앤케이미디어,37130,소설,완결,2024-07-26,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483308,243228,현실의 그대,현실의그대,1,봄툰KR(1068149784),464485,도서출판가하,36839,소설,완결,2024-07-11,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483377,243296,디스트로이어(Destroyer),디스트로이어,1,봄툰KR(1068149784),463255,GTENT,37641,소설,완결,2024-08-14,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483386,243305,"그래, 더 버텨 봐",그래더버텨봐,1,봄툰KR(1068149784),463255,GTENT,37669,소설,완결,2024-08-15,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483387,243306,마침표 옆 따옴표,마침표옆따옴표,1,봄툰KR(1068149784),464291,문피아,36999,소설,완결,2024-07-19,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483397,243316,신의 열매,신의열매,1,봄툰KR(1068149784),421771,북팔,38329,소설,완결,2024-09-11,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
483404,243323,낭군님의 네 가지 그림자,낭군님의네가지그림자,1,봄툰KR(1068149784),464241,스마트빅,39194,소설,완결,2024-10-21,권소현,소설유통팀,N,S2 정산정보 누락 건 등재
